name, memory.total [MiB]
NVIDIA A100-PCIE-40GB, 40960 MiB
=== PO4NCPA LOG-REWARD FROM SCRATCH (static): episodes=120000 ===
[infogain] correction scale min 2.52e-09 max 4.65e-08 | probe scale (x0.1) min 2.52e-10 max 4.65e-09 | modes=55 action=110
[infogain] device=cuda image=33x33 modes=55 action=110 workers=14 max_steps=8 lambda_info=0.0 reward=log lr_final_frac=0.3 explore_std_final=0.02
ep 77364 | dynL 0.304 polR 1.207e+00 info 1.144e-01 | train C 2.31e-05 S 0.996 | EVAL C 2.065e-07 S 0.9999 | buf 200000 | 41135s
ep 77616 | dynL 0.301 polR 1.093e+00 info 1.976e-01 | train C 9.46e-06 S 0.998 | EVAL C 2.437e-07 S 0.9999 | buf 200000 | 41272s
ep 77868 | dynL 0.299 polR 1.146e+00 info 1.584e-01 | train C 1.14e-05 S 0.998 | EVAL C 2.678e-07 S 0.9999 | buf 200000 | 41408s
ep 78120 | dynL 0.305 polR 1.198e+00 info 9.420e-02 | train C 1.55e-05 S 0.998 | EVAL C 2.187e-07 S 0.9999 | buf 200000 | 41546s
ep 78372 | dynL 0.305 polR 1.155e+00 info 1.692e-01 | train C 6.86e-06 S 0.999 | EVAL C 2.474e-07 S 0.9999 | buf 200000 | 41683s
ep 78624 | dynL 0.304 polR 1.115e+00 info 2.081e-01 | train C 1.93e-05 S 0.998 | EVAL C 1.983e-07 S 0.9999 | buf 200000 | 41820s
ep 78876 | dynL 0.302 polR 1.121e+00 info 1.890e-01 | train C 8.02e-06 S 0.999 | EVAL C 2.007e-07 S 0.9999 | buf 200000 | 41956s
ep 79128 | dynL 0.301 polR 1.190e+00 info 1.472e-01 | train C 1.20e-05 S 0.999 | EVAL C 1.779e-07 S 0.9999 | buf 200000 | 42091s
ep 79380 | dynL 0.302 polR 1.154e+00 info 1.891e-01 | train C 1.01e-05 S 0.999 | EVAL C 1.901e-07 S 0.9999 | buf 200000 | 42227s
ep 79632 | dynL 0.301 polR 1.169e+00 info 1.284e-01 | train C 8.80e-06 S 0.999 | EVAL C 1.784e-07 S 0.9999 | buf 200000 | 42365s
ep 79884 | dynL 0.303 polR 1.159e+00 info 1.730e-01 | train C 2.52e-05 S 0.997 | EVAL C 2.641e-07 S 0.9999 | buf 200000 | 42501s
[infogain] saved replay buffer (200000 transitions) -> logs/po4ncpa_probe_logscratch/replay_buffer.npz (5.0s)
ep 80136 | dynL 0.305 polR 1.152e+00 info 1.265e-01 | train C 9.17e-06 S 0.999 | EVAL C 1.789e-07 S 0.9999 | buf 200000 | 42643s
ep 80388 | dynL 0.301 polR 1.175e+00 info 1.687e-01 | train C 1.10e-05 S 0.998 | EVAL C 1.704e-07 S 0.9999 | buf 200000 | 42779s
ep 80640 | dynL 0.304 polR 1.201e+00 info 1.191e-01 | train C 2.02e-05 S 0.998 | EVAL C 2.045e-07 S 0.9999 | buf 200000 | 42916s
ep 80892 | dynL 0.302 polR 1.142e+00 info 1.895e-01 | train C 1.13e-05 S 0.999 | EVAL C 2.131e-07 S 0.9999 | buf 200000 | 43053s
ep 81144 | dynL 0.303 polR 1.095e+00 info 2.575e-01 | train C 3.46e-06 S 0.999 | EVAL C 2.244e-07 S 0.9999 | buf 200000 | 43191s
ep 81396 | dynL 0.304 polR 1.136e+00 info 1.913e-01 | train C 1.45e-05 S 0.997 | EVAL C 2.287e-07 S 0.9999 | buf 200000 | 43329s
ep 81648 | dynL 0.301 polR 1.157e+00 info 1.611e-01 | train C 1.00e-05 S 0.998 | EVAL C 1.868e-07 S 0.9999 | buf 200000 | 43466s
ep 81900 | dynL 0.304 polR 1.125e+00 info 1.948e-01 | train C 1.36e-05 S 0.998 | EVAL C 2.145e-07 S 0.9999 | buf 200000 | 43603s
ep 82152 | dynL 0.302 polR 1.150e+00 info 2.214e-01 | train C 1.83e-05 S 0.998 | EVAL C 2.139e-07 S 0.9999 | buf 200000 | 43740s
ep 82404 | dynL 0.303 polR 1.149e+00 info 1.659e-01 | train C 5.66e-06 S 0.999 | EVAL C 1.811e-07 S 0.9999 | buf 200000 | 43876s
ep 82656 | dynL 0.303 polR 1.137e+00 info 1.878e-01 | train C 1.66e-05 S 0.998 | EVAL C 2.159e-07 S 0.9999 | buf 200000 | 44013s
ep 82908 | dynL 0.304 polR 1.180e+00 info 1.651e-01 | train C 1.53e-05 S 0.997 | EVAL C 2.107e-07 S 0.9999 | buf 200000 | 44149s
ep 83160 | dynL 0.303 polR 1.166e+00 info 1.784e-01 | train C 1.42e-05 S 0.998 | EVAL C 1.840e-07 S 0.9999 | buf 200000 | 44286s
ep 83412 | dynL 0.306 polR 1.191e+00 info 1.237e-01 | train C 6.92e-06 S 0.998 | EVAL C 1.987e-07 S 0.9999 | buf 200000 | 44422s
ep 83664 | dynL 0.303 polR 1.135e+00 info 2.057e-01 | train C 1.99e-05 S 0.997 | EVAL C 2.113e-07 S 0.9999 | buf 200000 | 44558s
ep 83916 | dynL 0.303 polR 1.175e+00 info 1.604e-01 | train C 1.19e-05 S 0.998 | EVAL C 2.193e-07 S 0.9999 | buf 200000 | 44695s
ep 84168 | dynL 0.303 polR 1.206e+00 info 1.237e-01 | train C 8.99e-06 S 0.998 | EVAL C 1.736e-07 S 0.9999 | buf 200000 | 44831s
ep 84420 | dynL 0.302 polR 1.115e+00 info 2.455e-01 | train C 9.66e-06 S 0.999 | EVAL C 2.033e-07 S 0.9999 | buf 200000 | 44968s
ep 84672 | dynL 0.301 polR 1.217e+00 info 1.224e-01 | train C 8.08e-06 S 0.999 | EVAL C 1.869e-07 S 0.9999 | buf 200000 | 45106s
ep 84924 | dynL 0.303 polR 1.222e+00 info 1.336e-01 | train C 1.06e-05 S 0.998 | EVAL C 1.966e-07 S 0.9999 | buf 200000 | 45244s
ep 85176 | dynL 0.302 polR 1.173e+00 info 2.030e-01 | train C 7.99e-06 S 0.999 | EVAL C 1.878e-07 S 0.9999 | buf 200000 | 45382s
ep 85428 | dynL 0.302 polR 1.203e+00 info 1.706e-01 | train C 9.32e-06 S 0.999 | EVAL C 2.026e-07 S 0.9999 | buf 200000 | 45518s
ep 85680 | dynL 0.305 polR 1.219e+00 info 1.560e-01 | train C 8.15e-06 S 0.999 | EVAL C 1.999e-07 S 0.9999 | buf 200000 | 45656s
ep 85932 | dynL 0.304 polR 1.170e+00 info 1.792e-01 | train C 3.22e-06 S 1.000 | EVAL C 1.665e-07 S 0.9999 | buf 200000 | 45794s
ep 86184 | dynL 0.302 polR 1.187e+00 info 1.879e-01 | train C 7.61e-06 S 0.998 | EVAL C 1.799e-07 S 0.9999 | buf 200000 | 45931s
ep 86436 | dynL 0.303 polR 1.197e+00 info 1.853e-01 | train C 1.33e-05 S 0.998 | EVAL C 1.376e-07 S 0.9999 | buf 200000 | 46069s
ep 86688 | dynL 0.303 polR 1.149e+00 info 2.199e-01 | train C 8.13e-06 S 0.999 | EVAL C 1.905e-07 S 0.9999 | buf 200000 | 46207s
ep 86940 | dynL 0.303 polR 1.201e+00 info 1.353e-01 | train C 7.16e-06 S 0.998 | EVAL C 1.685e-07 S 0.9999 | buf 200000 | 46345s
ep 87192 | dynL 0.303 polR 1.254e+00 info 1.117e-01 | train C 1.64e-05 S 0.998 | EVAL C 2.148e-07 S 0.9999 | buf 200000 | 46481s
ep 87444 | dynL 0.303 polR 1.225e+00 info 1.223e-01 | train C 8.80e-06 S 0.998 | EVAL C 1.776e-07 S 0.9999 | buf 200000 | 46618s
ep 87696 | dynL 0.304 polR 1.293e+00 info 8.790e-02 | train C 6.01e-06 S 0.999 | EVAL C 1.866e-07 S 0.9999 | buf 200000 | 46755s
ep 87948 | dynL 0.304 polR 1.236e+00 info 1.395e-01 | train C 8.20e-06 S 0.999 | EVAL C 1.553e-07 S 0.9999 | buf 200000 | 46892s
ep 88200 | dynL 0.300 polR 1.209e+00 info 1.544e-01 | train C 9.87e-06 S 0.999 | EVAL C 1.840e-07 S 0.9999 | buf 200000 | 47029s
ep 88452 | dynL 0.303 polR 1.189e+00 info 1.999e-01 | train C 9.10e-06 S 0.999 | EVAL C 1.731e-07 S 0.9999 | buf 200000 | 47166s
ep 88704 | dynL 0.304 polR 1.236e+00 info 1.529e-01 | train C 8.30e-06 S 0.999 | EVAL C 1.982e-07 S 0.9999 | buf 200000 | 47305s
ep 88956 | dynL 0.305 polR 1.238e+00 info 1.221e-01 | train C 9.69e-06 S 0.998 | EVAL C 1.889e-07 S 0.9999 | buf 200000 | 47442s
ep 89208 | dynL 0.304 polR 1.255e+00 info 1.176e-01 | train C 1.05e-05 S 0.998 | EVAL C 1.628e-07 S 0.9999 | buf 200000 | 47580s
ep 89460 | dynL 0.302 polR 1.223e+00 info 1.652e-01 | train C 5.03e-06 S 0.999 | EVAL C 1.647e-07 S 0.9999 | buf 200000 | 47718s
ep 89712 | dynL 0.305 polR 1.197e+00 info 1.872e-01 | train C 1.16e-05 S 0.999 | EVAL C 2.068e-07 S 0.9999 | buf 200000 | 47855s
ep 89964 | dynL 0.303 polR 1.246e+00 info 1.557e-01 | train C 1.11e-05 S 0.999 | EVAL C 1.818e-07 S 0.9999 | buf 200000 | 47991s
[infogain] saved replay buffer (200000 transitions) -> logs/po4ncpa_probe_logscratch/replay_buffer.npz (5.1s)
ep 90216 | dynL 0.305 polR 1.226e+00 info 1.459e-01 | train C 7.71e-06 S 0.999 | EVAL C 1.605e-07 S 0.9999 | buf 200000 | 48133s
ep 90468 | dynL 0.304 polR 1.207e+00 info 1.547e-01 | train C 6.05e-06 S 0.999 | EVAL C 1.489e-07 S 0.9999 | buf 200000 | 48270s
ep 90720 | dynL 0.303 polR 1.218e+00 info 1.871e-01 | train C 5.02e-06 S 0.999 | EVAL C 1.440e-07 S 0.9999 | buf 200000 | 48408s
ep 90972 | dynL 0.302 polR 1.241e+00 info 1.816e-01 | train C 1.02e-05 S 0.999 | EVAL C 1.647e-07 S 0.9999 | buf 200000 | 48545s
ep 91224 | dynL 0.302 polR 1.201e+00 info 1.938e-01 | train C 1.33e-05 S 0.999 | EVAL C 1.569e-07 S 0.9999 | buf 200000 | 48681s
ep 91476 | dynL 0.301 polR 1.300e+00 info 1.174e-01 | train C 4.15e-06 S 0.999 | EVAL C 1.495e-07 S 0.9999 | buf 200000 | 48817s
ep 91728 | dynL 0.306 polR 1.186e+00 info 1.982e-01 | train C 9.04e-06 S 0.998 | EVAL C 1.640e-07 S 0.9999 | buf 200000 | 48953s
ep 91980 | dynL 0.303 polR 1.221e+00 info 1.983e-01 | train C 6.11e-06 S 0.999 | EVAL C 1.588e-07 S 0.9999 | buf 200000 | 49091s
ep 92232 | dynL 0.303 polR 1.261e+00 info 1.426e-01 | train C 7.64e-06 S 0.999 | EVAL C 1.608e-07 S 0.9999 | buf 200000 | 49229s
ep 92484 | dynL 0.304 polR 1.246e+00 info 1.420e-01 | train C 5.40e-06 S 0.999 | EVAL C 1.843e-07 S 0.9999 | buf 200000 | 49365s
ep 92736 | dynL 0.302 polR 1.266e+00 info 1.528e-01 | train C 8.16e-06 S 0.998 | EVAL C 1.379e-07 S 0.9999 | buf 200000 | 49502s
ep 92988 | dynL 0.302 polR 1.245e+00 info 1.327e-01 | train C 7.13e-06 S 0.999 | EVAL C 1.539e-07 S 0.9999 | buf 200000 | 49638s
ep 93240 | dynL 0.301 polR 1.296e+00 info 1.204e-01 | train C 4.36e-06 S 0.999 | EVAL C 1.795e-07 S 0.9999 | buf 200000 | 49775s
ep 93492 | dynL 0.305 polR 1.330e+00 info 9.557e-02 | train C 5.28e-06 S 0.999 | EVAL C 1.325e-07 S 0.9999 | buf 200000 | 49914s
ep 93744 | dynL 0.299 polR 1.227e+00 info 2.158e-01 | train C 8.80e-06 S 0.998 | EVAL C 1.664e-07 S 0.9999 | buf 200000 | 50052s
ep 93996 | dynL 0.300 polR 1.234e+00 info 2.070e-01 | train C 3.64e-06 S 1.000 | EVAL C 1.613e-07 S 0.9999 | buf 200000 | 50190s
ep 94248 | dynL 0.302 polR 1.322e+00 info 1.290e-01 | train C 6.07e-06 S 0.999 | EVAL C 1.727e-07 S 0.9999 | buf 200000 | 50328s
ep 94500 | dynL 0.303 polR 1.215e+00 info 1.767e-01 | train C 8.28e-06 S 0.999 | EVAL C 1.639e-07 S 0.9999 | buf 200000 | 50464s
ep 94752 | dynL 0.304 polR 1.252e+00 info 1.839e-01 | train C 5.27e-06 S 0.999 | EVAL C 1.601e-07 S 0.9999 | buf 200000 | 50601s
ep 95004 | dynL 0.300 polR 1.228e+00 info 1.525e-01 | train C 9.09e-06 S 0.998 | EVAL C 1.336e-07 S 0.9999 | buf 200000 | 50738s
ep 95256 | dynL 0.301 polR 1.226e+00 info 1.590e-01 | train C 5.79e-06 S 0.999 | EVAL C 1.330e-07 S 0.9999 | buf 200000 | 50875s
ep 95508 | dynL 0.302 polR 1.303e+00 info 1.520e-01 | train C 6.59e-06 S 0.999 | EVAL C 1.405e-07 S 0.9999 | buf 200000 | 51013s
ep 95760 | dynL 0.301 polR 1.338e+00 info 8.994e-02 | train C 5.16e-06 S 0.999 | EVAL C 1.420e-07 S 0.9999 | buf 200000 | 51150s
ep 96012 | dynL 0.303 polR 1.295e+00 info 1.275e-01 | train C 7.17e-06 S 0.999 | EVAL C 1.527e-07 S 0.9999 | buf 200000 | 51288s
ep 96264 | dynL 0.300 polR 1.287e+00 info 1.357e-01 | train C 1.24e-05 S 0.999 | EVAL C 1.636e-07 S 0.9999 | buf 200000 | 51426s
ep 96516 | dynL 0.302 polR 1.234e+00 info 1.748e-01 | train C 7.24e-06 S 0.999 | EVAL C 1.735e-07 S 0.9999 | buf 200000 | 51563s
ep 96768 | dynL 0.300 polR 1.294e+00 info 1.521e-01 | train C 5.79e-06 S 1.000 | EVAL C 1.545e-07 S 0.9999 | buf 200000 | 51699s
ep 97020 | dynL 0.299 polR 1.272e+00 info 1.349e-01 | train C 5.28e-06 S 0.999 | EVAL C 1.458e-07 S 0.9999 | buf 200000 | 51837s
ep 97272 | dynL 0.303 polR 1.305e+00 info 1.439e-01 | train C 5.78e-06 S 0.999 | EVAL C 1.478e-07 S 0.9999 | buf 200000 | 51974s
ep 97524 | dynL 0.300 polR 1.258e+00 info 1.877e-01 | train C 7.05e-06 S 0.998 | EVAL C 1.448e-07 S 0.9999 | buf 200000 | 52111s
ep 97776 | dynL 0.301 polR 1.279e+00 info 1.963e-01 | train C 6.47e-06 S 0.999 | EVAL C 1.549e-07 S 0.9999 | buf 200000 | 52248s
ep 98028 | dynL 0.300 polR 1.210e+00 info 2.014e-01 | train C 4.88e-06 S 0.999 | EVAL C 1.646e-07 S 0.9999 | buf 200000 | 52386s
ep 98280 | dynL 0.301 polR 1.331e+00 info 1.293e-01 | train C 5.04e-06 S 0.999 | EVAL C 1.936e-07 S 0.9999 | buf 200000 | 52523s
ep 98532 | dynL 0.297 polR 1.270e+00 info 1.382e-01 | train C 6.14e-06 S 0.999 | EVAL C 1.540e-07 S 0.9999 | buf 200000 | 52661s
ep 98784 | dynL 0.299 polR 1.299e+00 info 1.657e-01 | train C 5.32e-06 S 0.999 | EVAL C 1.669e-07 S 0.9999 | buf 200000 | 52798s
ep 99036 | dynL 0.300 polR 1.274e+00 info 1.869e-01 | train C 6.48e-06 S 0.999 | EVAL C 1.773e-07 S 0.9999 | buf 200000 | 52934s
ep 99288 | dynL 0.301 polR 1.282e+00 info 1.652e-01 | train C 3.09e-06 S 1.000 | EVAL C 1.371e-07 S 0.9999 | buf 200000 | 53072s
ep 99540 | dynL 0.300 polR 1.311e+00 info 1.348e-01 | train C 8.37e-06 S 0.999 | EVAL C 1.203e-07 S 0.9999 | buf 200000 | 53210s
ep 99792 | dynL 0.300 polR 1.230e+00 info 1.993e-01 | train C 5.11e-06 S 0.999 | EVAL C 1.530e-07 S 0.9999 | buf 200000 | 53347s
ep 100044 | dynL 0.300 polR 1.277e+00 info 1.735e-01 | train C 2.69e-06 S 1.000 | EVAL C 1.854e-07 S 0.9999 | buf 200000 | 53485s
[infogain] saved replay buffer (200000 transitions) -> logs/po4ncpa_probe_logscratch/replay_buffer.npz (5.1s)
ep 100296 | dynL 0.303 polR 1.291e+00 info 1.599e-01 | train C 6.33e-06 S 0.999 | EVAL C 1.354e-07 S 0.9999 | buf 200000 | 53628s
ep 100548 | dynL 0.300 polR 1.240e+00 info 2.098e-01 | train C 5.25e-06 S 0.999 | EVAL C 1.797e-07 S 0.9999 | buf 200000 | 53764s
ep 100800 | dynL 0.298 polR 1.314e+00 info 1.713e-01 | train C 5.40e-06 S 0.999 | EVAL C 1.462e-07 S 0.9999 | buf 200000 | 53901s
ep 101052 | dynL 0.299 polR 1.342e+00 info 1.306e-01 | train C 7.85e-06 S 0.999 | EVAL C 1.642e-07 S 0.9999 | buf 200000 | 54039s
ep 101304 | dynL 0.300 polR 1.360e+00 info 1.552e-01 | train C 5.55e-06 S 0.999 | EVAL C 1.550e-07 S 0.9999 | buf 200000 | 54176s
ep 101556 | dynL 0.300 polR 1.272e+00 info 1.922e-01 | train C 8.21e-06 S 0.998 | EVAL C 1.507e-07 S 0.9999 | buf 200000 | 54313s
ep 101808 | dynL 0.299 polR 1.346e+00 info 1.409e-01 | train C 5.51e-06 S 0.999 | EVAL C 1.729e-07 S 0.9999 | buf 200000 | 54450s
ep 102060 | dynL 0.300 polR 1.277e+00 info 1.752e-01 | train C 6.20e-06 S 0.999 | EVAL C 1.363e-07 S 0.9999 | buf 200000 | 54588s
ep 102312 | dynL 0.301 polR 1.344e+00 info 1.248e-01 | train C 4.97e-06 S 0.999 | EVAL C 1.645e-07 S 0.9999 | buf 200000 | 54725s
ep 102564 | dynL 0.299 polR 1.238e+00 info 2.186e-01 | train C 6.65e-06 S 0.998 | EVAL C 1.843e-07 S 0.9999 | buf 200000 | 54862s
ep 102816 | dynL 0.300 polR 1.356e+00 info 1.177e-01 | train C 5.77e-06 S 0.999 | EVAL C 2.047e-07 S 0.9999 | buf 200000 | 54998s
ep 103068 | dynL 0.298 polR 1.390e+00 info 9.247e-02 | train C 7.36e-06 S 0.999 | EVAL C 1.612e-07 S 0.9999 | buf 200000 | 55135s
ep 103320 | dynL 0.297 polR 1.333e+00 info 1.459e-01 | train C 4.24e-06 S 0.999 | EVAL C 1.594e-07 S 0.9999 | buf 200000 | 55273s
ep 103572 | dynL 0.302 polR 1.279e+00 info 2.123e-01 | train C 4.13e-06 S 1.000 | EVAL C 1.088e-07 S 0.9999 | buf 200000 | 55411s
ep 103824 | dynL 0.298 polR 1.395e+00 info 1.143e-01 | train C 3.96e-06 S 0.999 | EVAL C 1.428e-07 S 0.9999 | buf 200000 | 55549s
ep 104076 | dynL 0.300 polR 1.379e+00 info 1.371e-01 | train C 4.16e-06 S 0.999 | EVAL C 1.636e-07 S 0.9999 | buf 200000 | 55687s
ep 104328 | dynL 0.295 polR 1.378e+00 info 1.099e-01 | train C 3.56e-06 S 1.000 | EVAL C 1.401e-07 S 0.9999 | buf 200000 | 55826s
ep 104580 | dynL 0.297 polR 1.318e+00 info 1.795e-01 | train C 6.29e-06 S 0.999 | EVAL C 1.234e-07 S 0.9999 | buf 200000 | 55963s
ep 104832 | dynL 0.300 polR 1.373e+00 info 1.263e-01 | train C 3.12e-06 S 0.999 | EVAL C 1.538e-07 S 0.9999 | buf 200000 | 56100s
ep 105084 | dynL 0.295 polR 1.409e+00 info 1.024e-01 | train C 5.44e-06 S 0.999 | EVAL C 1.695e-07 S 0.9999 | buf 200000 | 56237s
ep 105336 | dynL 0.297 polR 1.413e+00 info 8.918e-02 | train C 3.24e-06 S 1.000 | EVAL C 1.488e-07 S 0.9999 | buf 200000 | 56374s
ep 105588 | dynL 0.298 polR 1.332e+00 info 1.581e-01 | train C 5.12e-06 S 0.999 | EVAL C 1.041e-07 S 0.9999 | buf 200000 | 56510s
ep 105840 | dynL 0.302 polR 1.406e+00 info 1.091e-01 | train C 5.62e-06 S 0.999 | EVAL C 1.261e-07 S 0.9999 | buf 200000 | 56649s
ep 106092 | dynL 0.300 polR 1.421e+00 info 8.556e-02 | train C 7.69e-06 S 0.999 | EVAL C 1.317e-07 S 0.9999 | buf 200000 | 56787s
ep 106344 | dynL 0.298 polR 1.350e+00 info 1.482e-01 | train C 4.45e-06 S 1.000 | EVAL C 1.384e-07 S 0.9999 | buf 200000 | 56924s
ep 106596 | dynL 0.299 polR 1.385e+00 info 1.124e-01 | train C 4.05e-06 S 0.999 | EVAL C 1.108e-07 S 0.9999 | buf 200000 | 57061s
ep 106848 | dynL 0.296 polR 1.353e+00 info 1.570e-01 | train C 4.62e-06 S 0.999 | EVAL C 9.593e-08 S 0.9999 | buf 200000 | 57199s
ep 107100 | dynL 0.297 polR 1.410e+00 info 1.123e-01 | train C 5.61e-06 S 1.000 | EVAL C 1.085e-07 S 0.9999 | buf 200000 | 57336s
ep 107352 | dynL 0.298 polR 1.291e+00 info 2.098e-01 | train C 3.57e-06 S 0.999 | EVAL C 1.056e-07 S 0.9999 | buf 200000 | 57474s
ep 107604 | dynL 0.297 polR 1.393e+00 info 1.089e-01 | train C 2.52e-06 S 0.999 | EVAL C 1.095e-07 S 0.9999 | buf 200000 | 57611s
ep 107856 | dynL 0.298 polR 1.351e+00 info 1.752e-01 | train C 3.42e-06 S 1.000 | EVAL C 1.295e-07 S 0.9999 | buf 200000 | 57748s
ep 108108 | dynL 0.297 polR 1.416e+00 info 1.100e-01 | train C 4.93e-06 S 0.999 | EVAL C 1.157e-07 S 0.9999 | buf 200000 | 57886s
ep 108360 | dynL 0.300 polR 1.374e+00 info 1.761e-01 | train C 5.79e-06 S 0.999 | EVAL C 1.177e-07 S 0.9999 | buf 200000 | 58024s
ep 108612 | dynL 0.296 polR 1.451e+00 info 1.130e-01 | train C 5.78e-06 S 0.999 | EVAL C 1.151e-07 S 0.9999 | buf 200000 | 58161s
ep 108864 | dynL 0.294 polR 1.446e+00 info 1.054e-01 | train C 6.58e-06 S 0.999 | EVAL C 1.060e-07 S 0.9999 | buf 200000 | 58298s
ep 109116 | dynL 0.296 polR 1.402e+00 info 1.535e-01 | train C 5.44e-06 S 0.999 | EVAL C 9.591e-08 S 0.9999 | buf 200000 | 58436s
ep 109368 | dynL 0.298 polR 1.305e+00 info 1.836e-01 | train C 4.52e-06 S 0.999 | EVAL C 1.135e-07 S 0.9999 | buf 200000 | 58574s
ep 109620 | dynL 0.295 polR 1.401e+00 info 1.483e-01 | train C 3.80e-06 S 0.999 | EVAL C 8.851e-08 S 0.9999 | buf 200000 | 58713s
ep 109872 | dynL 0.296 polR 1.413e+00 info 1.507e-01 | train C 5.17e-06 S 0.999 | EVAL C 9.965e-08 S 0.9999 | buf 200000 | 58850s
[infogain] saved replay buffer (200000 transitions) -> logs/po4ncpa_probe_logscratch/replay_buffer.npz (5.0s)
ep 110124 | dynL 0.296 polR 1.370e+00 info 1.491e-01 | train C 2.32e-06 S 1.000 | EVAL C 9.021e-08 S 0.9999 | buf 200000 | 58993s
ep 110376 | dynL 0.297 polR 1.370e+00 info 1.645e-01 | train C 3.19e-06 S 0.999 | EVAL C 8.930e-08 S 0.9999 | buf 200000 | 59131s
ep 110628 | dynL 0.296 polR 1.437e+00 info 1.363e-01 | train C 3.31e-06 S 1.000 | EVAL C 1.058e-07 S 0.9999 | buf 200000 | 59269s
ep 110880 | dynL 0.296 polR 1.412e+00 info 1.471e-01 | train C 2.49e-06 S 0.999 | EVAL C 1.161e-07 S 0.9999 | buf 200000 | 59407s
ep 111132 | dynL 0.296 polR 1.398e+00 info 1.691e-01 | train C 3.71e-06 S 0.999 | EVAL C 1.045e-07 S 0.9999 | buf 200000 | 59544s
ep 111384 | dynL 0.296 polR 1.458e+00 info 1.086e-01 | train C 2.84e-06 S 1.000 | EVAL C 9.683e-08 S 0.9999 | buf 200000 | 59681s
ep 111636 | dynL 0.299 polR 1.462e+00 info 1.121e-01 | train C 3.21e-06 S 1.000 | EVAL C 8.713e-08 S 0.9999 | buf 200000 | 59819s
ep 111888 | dynL 0.295 polR 1.442e+00 info 1.364e-01 | train C 3.18e-06 S 1.000 | EVAL C 8.069e-08 S 0.9999 | buf 200000 | 59956s
ep 112140 | dynL 0.297 polR 1.422e+00 info 1.746e-01 | train C 1.56e-06 S 1.000 | EVAL C 9.967e-08 S 0.9999 | buf 200000 | 60094s
ep 112392 | dynL 0.297 polR 1.486e+00 info 8.444e-02 | train C 2.61e-06 S 0.999 | EVAL C 9.284e-08 S 0.9999 | buf 200000 | 60232s
ep 112644 | dynL 0.297 polR 1.438e+00 info 1.202e-01 | train C 1.95e-06 S 1.000 | EVAL C 1.024e-07 S 0.9999 | buf 200000 | 60368s
ep 112896 | dynL 0.296 polR 1.461e+00 info 1.289e-01 | train C 2.22e-06 S 1.000 | EVAL C 8.426e-08 S 0.9999 | buf 200000 | 60506s
ep 113148 | dynL 0.294 polR 1.413e+00 info 1.623e-01 | train C 4.02e-06 S 0.999 | EVAL C 9.039e-08 S 0.9999 | buf 200000 | 60642s
ep 113400 | dynL 0.296 polR 1.354e+00 info 1.926e-01 | train C 1.98e-06 S 1.000 | EVAL C 9.615e-08 S 0.9999 | buf 200000 | 60779s
ep 113652 | dynL 0.295 polR 1.464e+00 info 1.455e-01 | train C 3.49e-06 S 0.999 | EVAL C 8.084e-08 S 0.9999 | buf 200000 | 60916s
ep 113904 | dynL 0.294 polR 1.487e+00 info 9.810e-02 | train C 2.31e-06 S 0.999 | EVAL C 8.442e-08 S 0.9999 | buf 200000 | 61053s
ep 114156 | dynL 0.296 polR 1.431e+00 info 1.625e-01 | train C 4.33e-06 S 0.999 | EVAL C 9.019e-08 S 0.9999 | buf 200000 | 61191s
ep 114408 | dynL 0.295 polR 1.382e+00 info 1.989e-01 | train C 2.26e-06 S 1.000 | EVAL C 8.567e-08 S 0.9999 | buf 200000 | 61327s
ep 114660 | dynL 0.291 polR 1.440e+00 info 1.756e-01 | train C 4.02e-06 S 0.999 | EVAL C 8.124e-08 S 0.9999 | buf 200000 | 61464s
ep 114912 | dynL 0.296 polR 1.400e+00 info 1.905e-01 | train C 2.51e-06 S 0.999 | EVAL C 8.054e-08 S 0.9999 | buf 200000 | 61601s
ep 115164 | dynL 0.291 polR 1.409e+00 info 1.758e-01 | train C 4.48e-06 S 0.999 | EVAL C 8.449e-08 S 0.9999 | buf 200000 | 61739s
ep 115416 | dynL 0.295 polR 1.483e+00 info 1.324e-01 | train C 2.62e-06 S 1.000 | EVAL C 9.615e-08 S 0.9999 | buf 200000 | 61877s
ep 115668 | dynL 0.291 polR 1.484e+00 info 1.044e-01 | train C 1.45e-06 S 1.000 | EVAL C 6.851e-08 S 0.9999 | buf 200000 | 62014s
ep 115920 | dynL 0.292 polR 1.454e+00 info 1.576e-01 | train C 3.44e-06 S 0.999 | EVAL C 8.202e-08 S 0.9999 | buf 200000 | 62151s
ep 116172 | dynL 0.294 polR 1.457e+00 info 1.495e-01 | train C 2.24e-06 S 1.000 | EVAL C 8.609e-08 S 0.9999 | buf 200000 | 62287s
ep 116424 | dynL 0.294 polR 1.458e+00 info 1.354e-01 | train C 2.50e-06 S 1.000 | EVAL C 8.218e-08 S 0.9999 | buf 200000 | 62423s
ep 116676 | dynL 0.292 polR 1.391e+00 info 1.843e-01 | train C 1.73e-06 S 1.000 | EVAL C 7.986e-08 S 0.9999 | buf 200000 | 62560s
ep 116928 | dynL 0.289 polR 1.475e+00 info 1.336e-01 | train C 2.35e-06 S 0.999 | EVAL C 8.898e-08 S 0.9999 | buf 200000 | 62696s
ep 117180 | dynL 0.293 polR 1.499e+00 info 1.217e-01 | train C 1.52e-06 S 1.000 | EVAL C 7.409e-08 S 0.9999 | buf 200000 | 62831s
